Rank,TeamId,TeamName,LastSubmissionDate,Score,SubmissionCount,TeamMemberUserNames
13686,11352723,"Junseo Parkk","2023-12-05 17:05:36",0.75119,1,junseoparkk
13687,11352910,"choi shinwoo","2023-12-05 17:54:11",0.75119,1,choishinwoo
13688,11352917,limguen,"2023-12-05 17:55:51",0.75119,1,limguen
13689,11352994,hyhuuhy,"2023-12-05 18:15:58",0.75119,1,hyhuuhy
13690,11297784,wldosql,"2023-12-06 07:34:27",0.75119,2,wldosql
13691,11355030,bums01,"2023-12-06 04:40:19",0.75119,1,bums01
13692,11355132,daheuin,"2023-12-06 05:16:45",0.75119,1,daheuin
13693,11355234,jjubjjub,"2023-12-06 06:17:18",0.75119,3,jjubjjub
13694,11346329,AhmmadJobayer6,"2023-12-06 07:30:39",0.75119,1,ahmmadjobayer6
13695,11355943,yicw23,"2023-12-06 08:23:56",0.75119,1,yicw23
13696,11355999,kanghs030519,"2023-12-06 08:34:04",0.75119,1,kanghs030519
13697,11356024,HyunWook021119,"2023-12-06 08:37:53",0.75119,1,hyunwook021119
13698,11356102,"Moonsoo Gum","2023-12-06 08:50:32",0.75119,1,moonsoogum
13699,11356541,POTATOHYEAH,"2023-12-06 10:21:20",0.75119,1,potatohyeah
13700,11356632,"...... #2","2023-12-06 10:43:05",0.75119,1,jikkollll
13701,11299108,dreambote,"2023-12-06 11:02:45",0.75119,1,dreambote
13702,11357276,Minyoung_Kim,"2023-12-06 13:03:34",0.75119,1,alsdudxx
13703,11357536,Daramgye,"2023-12-06 14:05:33",0.75119,3,daramgye
13704,11357864,CHOMINSIK,"2023-12-06 15:02:27",0.75119,1,chominsik
13705,11358066,sapphire725,"2023-12-06 15:39:04",0.75119,1,sapphire725
13706,11358157,ywool611,"2023-12-06 15:54:47",0.75119,1,ywool611
13707,11358186,dodidododi,"2023-12-06 16:00:51",0.75119,1,dodidododi
13708,11358212,hyyyhh,"2023-12-07 13:36:02",0.75119,7,hyyyhh
13709,11358227,yonsei.pureum,"2023-12-06 16:11:17",0.75119,1,yonseipureum
13710,11358167,누야아이,"2023-12-07 13:53:40",0.75119,8,nunununua
13711,11358382,노루방귀,"2023-12-06 16:51:38",0.75119,1,sep0530
13712,11358455,"SHIN HYUNSEO","2023-12-06 17:09:12",0.75119,1,shinhyunseo
13713,11358468,mynameiscute,"2023-12-06 17:12:09",0.75119,1,mynameiscute
13714,11358585,yunseooyang,"2023-12-06 17:45:59",0.75119,1,yunseooyang
13715,11359203,kimmingi123,"2023-12-06 20:37:24",0.75119,1,kimmingi123
13716,11359472,WS,"2023-12-06 22:31:37",0.75119,1,wonseokroh
13717,11359514,"Park Jong Hee","2023-12-06 22:53:42",0.75119,1,paperchem
13718,11359531,ea0000,"2023-12-06 23:02:58",0.75119,1,ea0000
13719,11359729,epaldks3207,"2023-12-07 00:21:10",0.75119,1,epaldks3207
13720,11359910,"Park Jenny","2023-12-07 01:11:20",0.75119,1,parkjenny
13721,11359942,huangxuying,"2023-12-07 01:25:21",0.75119,1,huangxuying
13722,11360819,rladuswnn,"2023-12-07 04:48:21",0.75119,1,rladuswnn
13723,11360936,"[Deleted] 47cfd999-5440-43b9-94f0-f0b918799858","2023-12-07 05:12:45",0.75119,1,del=54ff7cfaabf7da2e
13724,10194396,BenLeCPP,"2023-12-07 05:21:38",0.75119,3,benlecpp
13725,11361002,jj66nn,"2023-12-07 05:24:00",0.75119,1,jj66nn
13726,11361158,lllllll1l1l1ll1l1ll,"2023-12-07 06:00:02",0.75119,3,lllllll1l1l1ll1l1ll
13727,11361281,aibao0713,"2023-12-07 06:19:01",0.75119,2,aibao0713
13728,11361477,kkonggi2019,"2023-12-07 06:51:03",0.75119,1,kkonggi2019
13729,11361486,sodam109,"2023-12-07 11:13:28",0.75119,2,sodam109
13730,11361525,Rlaskadms,"2023-12-07 06:59:17",0.75119,1,rlaskadms
13731,11361574,hurgamin,"2023-12-07 07:04:16",0.75119,1,hurgamin
13732,11361630,"Daniel Dabin KIM","2023-12-07 07:15:11",0.75119,2,danieldabinkim
13733,11361749,sejlfdeojk,"2023-12-07 07:31:09",0.75119,1,sejlfdeojk
13734,11362217,TaEyOoN1557,"2023-12-07 09:00:20",0.75119,1,taeyoon1557
13735,11362322,"So minkyu","2023-12-07 09:18:31",0.75119,1,sominkyu
13736,11362352,달걀말이찜,"2023-12-07 09:24:09",0.75119,1,sks5096
13737,11362486,zwon10,"2023-12-07 09:46:08",0.75119,1,zwon10
13738,11362549,ullullullu,"2023-12-07 10:27:23",0.75119,4,ullullullu
13739,11362552,leeyoonjoo,"2023-12-07 09:59:49",0.75119,1,leeyoonjoo
13740,11362593,choidain_0820,"2023-12-07 10:07:40",0.75119,1,choidain0820
13741,11362689,soyoen,"2023-12-07 10:23:10",0.75119,1,soyoen
13742,11362726,NONINI,"2023-12-07 10:32:40",0.75119,2,nonini
13743,11362844,kimjaehyeonn,"2023-12-07 10:55:42",0.75119,2,kimjaehyeonn
13744,11362911,chaelyne,"2023-12-07 11:07:30",0.75119,1,chaelyne
13745,11362952,mijin0131,"2023-12-07 11:15:31",0.75119,1,mijin0131
13746,11362967,jinheepark0409,"2023-12-07 11:18:32",0.75119,1,jinheepark0409
13747,11362968,nzdain,"2023-12-07 11:18:32",0.75119,1,nzdain
13748,11362995,"chaerinoh ","2023-12-07 11:23:10",0.75119,1,chaerinoh
13749,11363016,lvmsansr,"2023-12-07 11:27:30",0.75119,1,lvmsansr
13750,11363053,chanpark03,"2023-12-07 11:31:23",0.75119,1,chanpark03
13751,11363098,yushincho0607,"2023-12-07 11:40:18",0.75119,1,yushincho0607
13752,11363115,"Myoha Yoon","2023-12-07 11:43:14",0.75119,1,myohayoon
13753,11363122,"Baek Sieun","2023-12-07 11:44:20",0.75119,1,baeksieun
13754,11363131,soniasojungwon,"2023-12-07 11:45:01",0.75119,1,soniasojungwon
13755,11363139,"Jeongbin Sim","2023-12-07 11:46:13",0.75119,1,jeongbinsim
13756,11363148,ChaeHunSong,"2023-12-07 11:47:07",0.75119,1,chaehunsong
13757,11363156,"yujeong im","2023-12-07 11:49:03",0.75119,1,yujeongim
13758,11363214,buggubuggu,"2023-12-07 12:00:29",0.75119,1,buggubuggu
13759,11363217,"Jihyun Hong 04","2023-12-07 12:01:20",0.75119,1,jihyunhong04
13760,11363233,onyour1208,"2023-12-07 12:04:27",0.75119,1,onyour1208
13761,11363134,seohyeonnnnin,"2023-12-07 12:36:23",0.75119,4,seohyeonnnnin
13762,11363393,"Joonsoo An","2023-12-07 12:38:05",0.75119,1,joonsooan
13763,11363396,MoonSooJung,"2023-12-07 12:38:33",0.75119,1,moonsoojung
13764,11363406,YoonBae,"2023-12-07 12:40:11",0.75119,1,yoonbae
13765,11363431,"Seungpyo Kwon","2023-12-07 12:45:38",0.75119,1,seungpyokwon
13766,11363443,sunmul,"2023-12-07 12:49:42",0.75119,1,sunmul
13767,11363446,"Grace Hyun","2023-12-07 12:50:17",0.75119,1,gracehyun
13768,11363450,hclzmn,"2023-12-07 12:51:22",0.75119,1,hclzmn
13769,11363487,kindfraud,"2023-12-07 12:58:59",0.75119,1,kindfraud
13770,11363588,yunalim,"2023-12-07 13:18:09",0.75119,1,yunalim
13771,11363589,hyeonjiin,"2023-12-07 13:18:29",0.75119,1,hyeonjiin
13772,11363605,chaeleeeee,"2023-12-07 13:21:16",0.75119,1,chaeleeeee
13773,11363636,sunha0420,"2023-12-07 13:27:41",0.75119,1,sunha0420
13774,11363725,manduging,"2023-12-07 13:49:26",0.75119,1,manduging
13775,11363790,"Jihwan, LEE2","2023-12-07 14:02:17",0.75119,1,jihwanlee2
13776,11363791,MiduckLee,"2023-12-07 14:02:19",0.75119,1,miducklee
13777,11363798,forsnackminute,"2023-12-07 14:03:31",0.75119,1,forsnackminute
13778,11363804,hjg2003,"2023-12-07 14:04:45",0.75119,1,hjg2003
13779,11363829,"Hyung Been Chung","2023-12-07 14:10:08",0.75119,1,hyungbeenchung
13780,11363851,yeonjuparkelly,"2023-12-07 14:14:36",0.75119,1,yeonjuparkelly
13781,11363862,"hyeonmin ko","2023-12-07 14:19:15",0.75119,1,hyeonminko
13782,11363929,dpdnjsl11,"2023-12-07 14:33:21",0.75119,1,dpdnjsl11
13783,11363976,SeoJiHoo,"2023-12-07 14:44:54",0.75119,1,seojihoo
13784,11364033,"yoon chan03","2023-12-07 14:57:38",0.75119,1,yoonchan03
13785,11364310,songyoungchang,"2023-12-07 16:05:13",0.75119,1,songyoungchang
13786,11364323,qwkdsix,"2023-12-07 16:09:18",0.75119,1,qwkdsix
13787,11364325,"ryu eunseo3345678","2023-12-07 16:09:51",0.75119,1,ryueunseo3345678
13788,11365708,IagoFreitasss,"2023-12-07 22:39:47",0.75119,4,iagofreitasss
13789,11216206,"Izera Ifituburyo","2023-12-08 08:24:51",0.75119,1,izeraifituburyo
13790,11368199,"Sachin Pharswan","2023-12-08 12:17:48",0.75119,2,sachinpharswan
13791,11375502,alitariq747,"2023-12-10 10:44:28",0.75119,3,alitariq747
13792,11376706,"Navneet #2","2023-12-10 15:36:27",0.75119,1,navneet2k1
13793,11379865,PingCheBoy,"2023-12-11 08:28:17",0.75119,1,pingcheboy
13794,11381193,BhavyaTew,"2023-12-11 13:42:03",0.75119,2,bhavyatew
13795,11368777,"Jake #8","2023-12-12 14:54:23",0.75119,7,jaketr02
13796,11386704,Gezawezafeza,"2023-12-12 20:22:40",0.75119,3,gezawezafeza
13797,11386907,"Anthony Hotham","2023-12-12 16:27:54",0.75119,1,anthonyhotham
13798,11392735,"Olivia Santini","2023-12-14 00:38:14",0.75119,1,oliviasantini
13799,11403675,hnfn,"2023-12-18 02:48:34",0.75119,12,rikasugiyama
13800,11403984,"Jeet Swami","2023-12-16 18:37:09",0.75119,1,jeetswami
13801,11404701,"sultan alabidi","2023-12-17 22:16:25",0.75119,2,sultanalabidi
13802,11408593,"Pratheeksha Nath","2023-12-18 05:04:42",0.75119,1,pratheekshanath
13803,11410704,lizhiwei,"2023-12-19 06:00:38",0.75119,3,a1902zlwlzw
13804,11413357,smhrdkaggle,"2023-12-19 06:08:29",0.75119,1,smhrdkaggle
13805,11416288,jeongnara,"2023-12-19 17:42:31",0.75119,1,jeongnara
13806,11417296,"Hajiyev Hajiaga","2023-12-20 00:31:07",0.75119,3,hajiyevhajiaga
13807,10720336,kimsaitbyul,"2023-12-20 01:43:20",0.75119,1,kimsaitbyul
13808,11422188,nthn123,"2023-12-20 18:00:41",0.75119,2,nthn123
13809,11422730,"Alex Lawrence","2023-12-20 20:49:59",0.75119,1,alexlawrence3
13810,11036862,"Adam Gruber","2023-12-21 16:56:23",0.75119,1,succulentadam
13811,7607327,"Rin NITTA","2024-01-19 03:58:11",0.75119,4,rinnitta
13812,11428915,been_18,"2023-12-22 09:25:19",0.75119,2,been18
13813,11428918,머포복어,"2023-12-22 09:25:20",0.75119,1,mmuull
13814,11428928,kimminhuyck,"2023-12-22 09:26:15",0.75119,1,kimminhuyck
13815,11428939,Soobin1,"2023-12-22 09:28:01",0.75119,1,soobin1
13816,11428944,Imsleepy1123,"2023-12-22 09:29:07",0.75119,1,imsleepy1123
13817,11433630,"Vaishnav Shelar","2023-12-23 22:11:44",0.75119,7,vaishnavshelar
13818,11432818,NeelimaN,"2023-12-24 07:16:35",0.75119,11,neeliman
13819,11434986,"Hrishikesh A","2023-12-24 10:43:29",0.75119,1,hrishikesha15
13820,11435990,"Muskaan Sharma #2","2023-12-24 17:20:15",0.75119,2,muskaan27
13821,11438573,"RaaooFF Public","2023-12-25 14:43:34",0.75119,1,raaooffpublic
13822,11441622,"hellokaggle #2","2023-12-26 12:56:19",0.75119,1,hellokaggle220
13823,11442572,"UFUK YAPAR","2024-01-09 15:44:29",0.75119,7,ufukyapar
13824,1527637,TrainingPhase,"2023-12-27 00:54:51",0.75119,2,"aianshay,renancunha1"
13825,11444997,"Vikas Tamirchi","2023-12-27 11:28:15",0.75119,1,vikastamirchi
13826,11455907,JonKue,"2023-12-30 20:09:11",0.75119,2,jonkue
13827,11060017,SaberToaster,"2023-12-31 03:21:46",0.75119,1,sabertoaster
13828,11457634,VagrantBastola,"2023-12-31 16:07:32",0.75119,2,vagrantbastola
13829,5224804,"Vineeth Vijayakumaran","2024-01-01 07:29:54",0.75119,2,vineethvijayakumaran
13830,10466887,"Roman Shilov","2024-01-01 18:23:32",0.75119,1,rshiloff
13831,11460259,tkg,"2024-01-01 19:27:16",0.75119,1,tkg575
13832,11453424,"Jessica #10","2024-01-02 07:01:12",0.75119,5,jessicacho
13833,11463168,"Navya Sharma","2024-01-02 13:16:46",0.75119,2,navyssh
13834,11465963,Kushal295,"2024-01-03 06:21:20",0.75119,1,kushal295
13835,11466056,SunandanPahari,"2024-01-03 06:48:35",0.75119,1,sunandanpahari
13836,11466264,"Avirup Chakraborty #2","2024-01-03 07:55:14",0.75119,1,achakra2004
13837,11466998,"Hassan Khan #3","2024-01-03 11:12:38",0.75119,1,hassankhan007
13838,11467732,derva421,"2024-01-03 14:21:55",0.75119,1,derva421
13839,8796069,"Vitaly Simonov","2024-01-03 23:20:35",0.75119,2,vitalysimonov
13840,11470327,"Aleksei Khalaidzhi","2024-01-04 09:06:15",0.75119,1,alekseikhalaidzhi
13841,11460349,"Enjeti Sai Charan","2024-01-04 13:01:08",0.75119,2,enjetisaicharan
13842,11472917,hexafandra,"2024-01-04 22:39:55",0.75119,1,hexafandra
13843,11473408,"Bhumil chauhan","2024-01-05 02:58:07",0.75119,1,bhumilchauhan
13844,11474051,deflory,"2024-01-05 07:17:01",0.75119,2,deflory
13845,11473799,"Rajana Kavinda ","2024-01-05 09:58:02",0.75119,2,rajanakavinda
13846,11479234,"Chie Suzuki","2024-01-06 14:47:40",0.75119,1,nagkchie
13847,11482668,"Abdalrhman Khaled","2024-01-07 15:26:30",0.75119,1,abdalrhmankhaled
13848,11488169,"Nikhil Anam","2024-01-09 03:05:56",0.75119,1,nikhilanam7
13849,11383659,"Rifki Nova Suryo","2024-01-09 03:08:41",0.75119,3,rifkinovasuryo
13850,11490811,"J. Arnoldus","2024-01-09 16:16:52",0.75119,1,arnoldus
13851,11494042,"junho #3","2024-01-10 08:59:02",0.75119,1,junhoyam
13852,11006673,"Kelvin Bell","2024-01-10 15:46:19",0.75119,2,bellkelvin
13853,11495838,"Muhirwa Salomon","2024-01-10 16:48:19",0.75119,1,muhirwasalomon
13854,11496978,shiftel,"2024-01-11 00:43:03",0.75119,1,shiftel
13855,11497107,shiron-dev,"2024-01-11 02:27:31",0.75119,3,shiron4710
13856,5427387,"IKPELE AMBROSE","2024-01-11 19:20:41",0.75119,1,ikpeleambrose
13857,11501170,dayeonxz,"2024-01-12 01:10:52",0.75119,1,dayeonxz
13858,11501171,hena114,"2024-01-12 01:11:11",0.75119,1,hena114
13859,11501173,Daegutank,"2024-01-12 01:11:18",0.75119,1,daegutank
13860,11501174,thswlsdk,"2024-01-12 01:11:18",0.75119,1,thswlsdk
13861,11501175,"LEE SEO YEONN","2024-01-12 01:11:18",0.75119,1,leeseoyeonn
13862,11501177,dkdkdkd6dkkddkdk,"2024-01-12 01:11:22",0.75119,1,dkdkdkd6dkkddkdk
13863,11501176,dj12345678,"2024-01-12 01:11:22",0.75119,1,dj12345678
13864,11501182,"박채은  ","2024-01-12 01:12:17",0.75119,1,c10708
13865,11502161,Yurimorimoro,"2024-01-12 07:59:07",0.75119,1,yurimorimoro
13866,11503878,"Satish Kumar #4","2024-01-12 17:30:33",0.75119,1,satish082
13867,11504261,"Vinay Adatiya","2024-01-12 20:09:46",0.75119,1,vinayadatiya
13868,8065842,"Thanat _W","2024-01-13 16:26:31",0.75119,2,thanatw
13869,11508069,"Yui Okui","2024-01-14 05:15:31",0.75119,2,yuiokui
13870,11515285,"Rajesh Govindarajan","2024-01-16 04:25:14",0.75119,1,rajeshgovindarajan
13871,11515401,AiimanJefrey,"2024-01-16 05:29:16",0.75119,1,aiimanjefrey
13872,11517665,nklPWna,"2024-01-16 15:56:05",0.75119,1,nklpwna
13873,11512286,krishnams0ni,"2024-01-17 10:12:30",0.75119,6,krishnams0ni
13874,11521896,"Yuvraj Puri","2024-01-17 16:36:49",0.75119,1,yuvrajpuri
13875,11526121,BARSZUS,"2024-01-18 09:39:59",0.75119,1,barszus
13876,1661104,"Kazuo Nishiyama","2024-01-18 15:39:49",0.75119,1,nopeet
13877,11530447,"shiomi shunsuke","2024-01-19 07:12:28",0.75119,2,shiomishunsuke
13878,11531530,"takiura masatoshi","2024-01-19 12:16:30",0.75119,1,takiuramasatoshi
13879,11532616,yulinosuke,"2024-01-19 17:59:25",0.75119,3,yulinosuke
13880,11535686,ONEONEKO,"2024-01-20 14:05:16",0.75119,1,yeowonn
13881,11533901,nakamura20231130,"2024-01-21 09:45:21",0.75119,3,nakamura20231130
13882,11542084,"Sai Veshwa B","2024-01-22 05:58:20",0.75119,1,saiveshwab
13883,11544218,"Esther Temiwumi","2024-01-22 14:55:26",0.75119,1,esthertemiwumi
13884,5489581,chloe.young,"2024-01-24 02:00:48",0.75119,1,chloeyoung
13885,11553755,GirardNoe,"2024-01-24 11:26:07",0.75119,1,girardnoe
13886,11553772,"Affan Bin Hasan","2024-01-24 11:33:52",0.75119,1,affanbh
13887,11547833,GajjalaInsights,"2024-01-24 17:17:12",0.75119,2,gajjalainsights
13888,11560944,ahunterow,"2024-01-26 02:10:34",0.75119,1,ahunterow
13889,11561136,"Jadon Steinmetz","2024-01-27 01:59:46",0.75119,4,jadonsteinmetz
13890,11561563,"elin #2","2024-01-26 06:36:40",0.75119,1,yilinliang
13891,11563063,"Chinmay Mandvekar","2024-01-26 15:00:33",0.75119,1,chinmaymandvekar
13892,10149337,"Gustavo LCC","2023-11-28 20:38:58",0.74880,1,gustavolcc
13893,11280916,Stasik231,"2023-11-28 21:43:34",0.74880,1,stasik231
13894,10656226,"Seven Tao","2023-11-29 02:35:53",0.74880,1,seventao
13895,11301198,"Dhruv Dangwal","2023-11-29 02:50:06",0.74880,3,dhruvdangwal
13896,11320224,G5_Hicham_Benaalioua,"2023-11-29 12:57:32",0.74880,2,hichambenaalioua
13897,11187415,"Kartik Patel #2","2023-11-29 21:11:09",0.74880,2,kartikpatel101
13898,11323078,jjominsoo,"2023-11-30 02:24:24",0.74880,1,jjominsoo
13899,11320427,antoine442,"2023-11-30 13:36:02",0.74880,5,antoine442
13900,11330306,BinChilling🍦,"2023-12-01 12:54:20",0.74880,1,binchilling
13901,11333166,"Milo Parker 327","2023-12-02 05:27:53",0.74880,1,miloparker327
13902,11266918,"lw Z","2023-12-04 00:22:51",0.74880,1,rockmanz
13903,11311345,natan25,"2023-12-09 20:41:31",0.74880,2,natan25
13904,11351407,"Liubomyr Horbatko","2023-12-05 12:56:35",0.74880,1,guyfloki
13905,9556851,"KK Katie27","2023-12-05 14:59:45",0.74880,1,kkkatie27
13906,11358996,"Lucas Magalhães","2023-12-06 19:25:54",0.74880,1,lucasmagalhes07
13907,11363356,letian_fang,"2023-12-07 12:30:56",0.74880,1,letianfang
13908,11366629,"Raimond Lee","2023-12-08 08:44:01",0.74880,5,raimondlee
13909,11367755,largeredjade,"2023-12-08 09:50:58",0.74880,1,largeredjade
13910,3668396,jjpn97,"2023-12-08 16:31:29",0.74880,1,jjpn97
13911,11383957,"Themis Splagounias","2023-12-12 04:21:29",0.74880,3,themissplagounias
13912,7324382,"Joel Wekesa","2023-12-12 18:39:41",0.74880,7,joelwekesa
13913,10251342,"chandan Kulkarni","2023-12-14 10:27:57",0.74880,1,chandankulkarni
13914,4418621,"Matheus Parracho","2023-12-16 23:01:31",0.74880,4,matheusparracho
13915,4343256,"Daria Sanina","2023-12-15 11:27:19",0.74880,5,dariasanina
13916,11400561,jeffmorrison,"2023-12-15 17:39:47",0.74880,2,jeffmorrison
13917,11393831,PugLife,"2023-12-16 07:03:13",0.74880,4,chiuyenhua
13918,11403480,Vigneshvycki,"2023-12-16 15:21:20",0.74880,1,vigneshvycki
13919,11401872,leochen0912,"2023-12-16 18:07:32",0.74880,2,leochen0912
13920,11404732,"mickey jirou","2023-12-17 03:23:50",0.74880,1,mickeyjirou
13921,11405184,apoorvjain11,"2023-12-17 07:14:23",0.74880,1,apoorvjain11
13922,11406321,"George Sidorkin","2023-12-17 14:14:52",0.74880,5,georgesidorkin
13923,11407444,"Rina Kitajima","2023-12-17 20:52:21",0.74880,4,rinakitajima
13924,11411354,"Ojas Srivastava","2023-12-18 17:18:36",0.74880,1,ojassrivastava18
13925,11411937,"Raghuraman Ganesan","2023-12-18 21:15:21",0.74880,1,raghuramanganesan
13926,11415612,Muhammadali_2003,"2023-12-19 17:01:02",0.74880,6,muhammadali2003
13927,11416091,"Christos Papakostas","2023-12-19 16:56:49",0.74880,1,christospapakostas
13928,11416109,"Dimo Dimchev","2023-12-21 10:59:42",0.74880,5,dimodimchev
13929,11421431,goushidabian,"2023-12-20 14:52:33",0.74880,1,goushidabian
13930,11421494,"enjoy happy","2023-12-20 15:03:17",0.74880,1,enjoyhappy
13931,11423499,makishi.km3p,"2023-12-21 02:43:39",0.74880,1,makishikm3p
13932,11423757,Junaid_Ashraf_672,"2023-12-21 04:12:28",0.74880,1,junaidashraf672
13933,11427588,"Senou Kounouho","2023-12-22 00:40:19",0.74880,2,senoukounouho
13934,6167885,"Yousef Khaled","2023-12-22 13:02:45",0.74880,1,yousefkhaled
13935,11433788,"Chukwunonso ","2023-12-23 23:01:14",0.74880,1,codypharm
13936,11434182,"sanket lingawale","2023-12-24 07:43:36",0.74880,2,sanketlingawale
13937,9360525,jiyoung1234,"2023-12-27 03:15:10",0.74880,2,jiyoung1234
13938,10914774,"Ryan dong hun","2023-12-28 02:46:56",0.74880,7,ryandonghun
13939,11451717,"Milan Paudel","2023-12-29 10:02:58",0.74880,1,melan3461
13940,11453447,FrancoisBeauchamp,"2023-12-29 21:58:01",0.74880,1,francoisbeauchamp
13941,11453657,"Akihito HIGUCHI","2023-12-30 13:54:48",0.74880,2,akihitohiguchi
13942,11454251,"SALLA KAUSHIK","2023-12-30 07:54:03",0.74880,2,sallakaushik
13943,11459844,"Mohammed Usama Jasnak","2024-01-03 15:09:54",0.74880,7,mohammedusamajasnak
13944,10851172,"Ife Moks","2024-01-02 17:20:56",0.74880,1,ifemoks
13945,11465340,"Ryan Kim #7","2024-01-03 03:00:27",0.74880,5,ryankim17920
13946,11467170,Ankit_Data,"2024-01-03 11:56:30",0.74880,1,ankitdata1
13947,11467690,"Shubham Kumar 53","2024-01-03 14:08:47",0.74880,1,shubhamkumar53
13948,11467857,"Muhammad Aizaz Ali Shah","2024-01-03 15:04:19",0.74880,2,muhammadaizazalishah
13949,254751,RumanaHameedVivek,"2024-01-04 12:23:39",0.74880,1,rumanavivek
13950,11474174,LiuYichen,"2024-01-05 07:52:29",0.74880,1,willowlette
13951,11476100,"Arnav Chadha","2024-01-05 16:40:37",0.74880,1,arnavchadha
13952,11476712,"NJS. Neto","2024-01-05 20:24:57",0.74880,1,njsneto
13953,9125073,a.korolenok,"2024-01-05 22:26:46",0.74880,1,alexkorol
13954,11424730,sabit287,"2024-01-07 21:06:10",0.74880,13,sabit287
13955,5314188,"Pramodhini S","2024-01-10 11:19:11",0.74880,1,pramodhinis
13956,11500898,CatherineNing,"2024-01-11 22:29:36",0.74880,1,catherinening
13957,11479518,Dhruv_ayee,"2024-01-12 04:51:55",0.74880,2,dhruvayee
13958,11509388,yutajyamu,"2024-01-14 13:54:40",0.74880,1,yutajyamu
13959,11479463,"Nurzhhanov Beket","2024-01-15 03:12:53",0.74880,1,nurzhhanovbeket
13960,11513830,"Srikar V","2024-01-15 16:57:41",0.74880,2,srikarv44
13961,11483810,Atsushi147,"2024-01-17 05:12:52",0.74880,6,atsushi147
13962,11522161,"Siddharth Maithani","2024-01-17 17:56:41",0.74880,1,mclegend
13963,11526299,"Hiroaki Murakami","2024-01-18 10:19:05",0.74880,2,hiroakimurakami
13964,11526701,"Leon Vințeanu","2024-01-18 11:50:00",0.74880,1,leonvineanu
13965,11202672,BigBoyFast44,"2024-01-18 13:15:15",0.74880,2,bigboyfast44
13966,11530640,PhuongBui0909,"2024-01-19 08:06:49",0.74880,2,phuongbui0909
13967,10260176,"Tsyban Valery","2024-01-19 18:32:55",0.74880,2,tsybanvalery
13968,11534124,"gs dkn dfj njdsn;kdskn;","2024-01-20 04:35:11",0.74880,1,gsdkndfjnjdsnkdskn
13969,11534732,Gloomy_Passion,"2024-01-20 12:18:20",0.74880,4,gloomypassion
13970,11537174,krishnanmody,"2024-01-20 21:20:12",0.74880,1,krishnanmody
13971,3898626,"Kağan İpek","2024-01-26 14:56:19",0.74880,1,kaganipek
13972,11319056,"Jagan Mohan #2","2023-11-29 08:16:51",0.74641,1,jaganmohan95
13973,4840115,KeitaKawai,"2023-11-29 11:45:31",0.74641,1,keitakawai
13974,11321078,Jiangqixiang6925,"2023-11-29 15:37:39",0.74641,1,jqxjiang
13975,11321630,"Florian Arnscheidt","2023-11-29 17:58:28",0.74641,1,florianarnscheidt
13976,11323187,YulimKim,"2023-11-30 02:50:34",0.74641,1,yummkim
13977,10908285,"Kunvar Bhishma Pratap Singh","2023-12-01 10:03:03",0.74641,1,kbps22
13978,11336748,bzlw87,"2023-12-03 04:24:41",0.74641,1,bzlw87
13979,11338516,"Gustavo de Araújo","2023-12-03 14:20:16",0.74641,1,gustavodearajo
13980,5535369,"Vit Novacek","2023-12-03 14:50:05",0.74641,4,vitnovacek
13981,11362196,NWatanabe1,"2023-12-07 08:55:42",0.74641,1,nwatanabe1
13982,11365303,"Mikaeil Mayeli Feridani","2023-12-07 20:06:23",0.74641,1,mikaeelmayeli
13983,11365542,GuilhermeVale01,"2023-12-08 00:06:11",0.74641,2,guilhermevale01
13984,11149586,XiaoPengXie,"2023-12-08 09:35:30",0.74641,1,xiaopengxie
13985,11373146,Ao_Aoi17,"2023-12-09 16:57:44",0.74641,3,aoaoi17
13986,6452271,"Zack Nguyen","2023-12-10 09:59:10",0.74641,2,zacknguyen
13987,5808870,bai,"2023-12-11 10:46:17",0.74641,3,baiyizhe
13988,11380468,"Aadit Shah #2","2023-12-11 12:41:02",0.74641,2,aaditshah03
13989,11381960,"loh zhi shen","2023-12-11 16:29:46",0.74641,1,lohzhishen
13990,11396121,"Illia Shynkaruk","2023-12-14 16:29:45",0.74641,1,illiashynkaruk
13991,4934751,EEHQDOT,"2023-12-14 22:12:03",0.74641,1,eehqdot
13992,9000066,"daekwon ko","2023-12-15 05:46:14",0.74641,1,daekwonko
13993,11403378,J111NU,"2023-12-16 14:56:32",0.74641,1,j111nu
13994,11413521,"Samuel Mendez","2023-12-19 06:44:43",0.74641,1,smendez9
13995,11419966,Natalie1203jinrqjef,"2023-12-20 09:44:47",0.74641,1,natalie13wndo
13996,11425262,"Jonas Wirth","2023-12-21 14:03:17",0.74641,5,jonaswirth
13997,9223002,"Endo Kenta","2023-12-22 13:44:24",0.74641,1,endokenta
13998,11430092,"Anderson Araújo #2","2023-12-22 15:46:01",0.74641,1,aa35product
13999,11433886,"KUMARI APURVA","2023-12-24 00:28:29",0.74641,1,kumariapurva
14000,11433981,"Natchanan Prabhong","2023-12-24 02:05:33",0.74641,1,natchananprabhong
14001,11439491,"zohir benmalek","2023-12-25 23:31:06",0.74641,1,zohirmalek
14002,11442206,aliceees,"2023-12-26 16:07:10",0.74641,1,aliceees
14003,11158217,"Tabata Iglesias","2023-12-28 17:52:25",0.74641,1,tabataiglesias
14004,11426233,"Kazi Sakib","2023-12-28 21:13:54",0.74641,2,thekazisakib
14005,11452698,"Davi Ferreira","2023-12-29 15:35:19",0.74641,1,daviferreiradev
14006,11456007,Kusano1,"2023-12-30 21:22:41",0.74641,1,kusano1
